SG_IES,DS_CATEGORIA_ADM,SG_UF_CAMPUS,DS_REGIAO_CAMPUS,NO_MUNICIPIO_CAMPUS,NO_CURSO,DS_GRAU,DS_TURNO,QT_VAGAS_CONCORRENCIA,QT_INSCRICAO,CI,IGC,POP,HIERARQUIA_URBANA,COD_HIERARQUIA_URBANA,GRUPO_HIERARQUIA_URBANA,IA,IA_Q5,NU_NOTACORTE,curso_smoothed
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,ENGENHARIA AGRÍCOLA E AMBIENTAL,Bacharelado,Integral,25,35.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,657.54,636.6932828977918
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,CIÊNCIAS SOCIAIS,Licenciatura,Noturno,20,20.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,573.5,628.3219411685319
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,ENGENHARIA CIVIL,Bacharelado,Integral,25,28.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,728.68,671.3643818432049
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,CIÊNCIAS SOCIAIS,Bacharelado,Noturno,20,31.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,630.52,628.3219411685319
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,ENGENHARIA MECÂNICA,Bacharelado,Integral,25,24.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,697.71,662.2312630182921
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,ENGENHARIA DE PRODUÇÃO,Bacharelado,Integral,25,22.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,689.06,657.0309190040646
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,ARTES VISUAIS,Licenciatura,Noturno,20,24.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,632.9,655.5429267608254
UNIVASF,Pública Federal,BA,Nordeste,Juazeiro,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,25,50.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,757.7,679.5938299263453
UNIVASF,Pública Federal,BA,Nordeste,Paulo Afonso,MEDICINA,Bacharelado,Integral,20,145.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,841.21,747.3508917752739
UNIVASF,Pública Federal,BA,Nordeste,Senhor do Bonfim,CIÊNCIAS DA NATUREZA,Licenciatura,Noturno,50,92.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,542.56,634.8354789743015
UNIVASF,Pública Federal,BA,Nordeste,Senhor do Bonfim,GEOGRAFIA,Licenciatura,Noturno,20,58.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,582.82,601.163648285659
UNIVASF,Pública Federal,BA,Nordeste,Senhor do Bonfim,ECOLOGIA,Bacharelado,Integral,20,47.0,4,4,386791.0,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2,511833.21542781603,466241.516666667,528.35,633.2785146885872
UNIFESSPA,Pública Federal,PA,Norte,Santana do Araguaia,ENGENHARIA CIVIL,Bacharelado,Integral,13,34.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,741.36,671.3643818432049
UNIFESSPA,Pública Federal,PA,Norte,São Félix do Xingu,ENGENHARIA FLORESTAL,Bacharelado,Integral,13,60.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,667.21,620.9542669092568
UNIFESSPA,Pública Federal,PA,Norte,São Félix do Xingu,LETRAS - LÍNGUA PORTUGUESA,Licenciatura,Matutino,13,38.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,627.38,628.004090954236
UNIFESSPA,Pública Federal,PA,Norte,São Félix do Xingu,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Vespertino,13,47.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,664.86,625.3084373191754
UNIFESSPA,Pública Federal,PA,Norte,Xinguara,ZOOTECNIA,Bacharelado,Integral,18,44.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,679.07,626.6004509727054
UNIFESSPA,Pública Federal,PA,Norte,Xinguara,MEDICINA VETERINÁRIA,Bacharelado,Integral,13,114.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,808.22,679.6810620232808
UNIFESSPA,Pública Federal,PA,Norte,Xinguara,HISTÓRIA,Licenciatura,Noturno,18,42.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,640.39,633.8766325788527
UNIFESSPA,Pública Federal,PA,Norte,Xinguara,GEOGRAFIA,Licenciatura,Noturno,18,62.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,621.14,601.163648285659
UNIFESSPA,Pública Federal,PA,Norte,Marabá,AGRONOMIA,Bacharelado,Integral,18,147.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,738.65,627.4408810256225
UNIFESSPA,Pública Federal,PA,Norte,Marabá,CIÊNCIAS BIOLÓGICAS ,Bacharelado,Integral,13,82.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,732.0,625.3084373191754
UNIFESSPA,Pública Federal,PA,Norte,Marabá,CIÊNCIAS ECONÔMICAS,Bacharelado,Integral,13,36.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,719.74,662.5125856707309
UNIFESSPA,Pública Federal,PA,Norte,Marabá,LETRAS - INGLÊS,Licenciatura,Matutino,18,86.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,683.78,635.1459873393643
UNIFESSPA,Pública Federal,PA,Norte,Marabá,SAÚDE COLETIVA,Bacharelado,Vespertino,13,84.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,695.35,640.3207675829652
UNIFESSPA,Pública Federal,PA,Norte,Marabá,LETRAS - PORTUGUÊS,Licenciatura,Noturno,18,84.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,681.94,626.5265981322199
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ARTES VISUAIS,Licenciatura,Vespertino,13,55.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,697.8,655.5429267608254
UNIFESSPA,Pública Federal,PA,Norte,Marabá,HISTÓRIA,Licenciatura,Matutino,18,112.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,724.73,633.8766325788527
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ENGENHARIA DE MINAS E MEIO AMBIENTE,Bacharelado,Integral,13,45.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,754.56,646.7356239717819
UNIFESSPA,Pública Federal,PA,Norte,Marabá,SISTEMA DE INFORMAÇÃO,Bacharelado,Integral,18,62.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,763.51,648.1419470426813
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ENGENHARIA MECÂNICA,Bacharelado,Integral,13,65.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,769.46,662.2312630182921
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ENGENHARIA ELÉTRICA,Bacharelado,Integral,13,43.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,763.01,656.1843529344504
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ENGENHARIA DE MATERIAIS,Bacharelado,Integral,13,18.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,717.12,637.5052834098816
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,13,107.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,807.73,679.5938299263453
UNIFESSPA,Pública Federal,PA,Norte,Marabá,GEOLOGIA,Bacharelado,Integral,13,31.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,693.59,636.8784059515617
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ENGENHARIA QUÍMICA,Bacharelado,Integral,13,18.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,760.15,665.7809586392166
UNIFESSPA,Pública Federal,PA,Norte,Marabá,ENGENHARIA CIVIL,Bacharelado,Integral,13,96.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,810.59,671.3643818432049
UNIFESSPA,Pública Federal,PA,Norte,Marabá,MATEMÁTICA,Licenciatura,Noturno,18,59.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,683.82,604.4228834847912
UNIFESSPA,Pública Federal,PA,Norte,Marabá,FÍSICA,Licenciatura,Noturno,18,52.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,671.53,608.4023307273512
UNIFESSPA,Pública Federal,PA,Norte,Marabá,GEOGRAFIA,Bacharelado,Matutino,18,81.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,656.97,601.163648285659
UNIFESSPA,Pública Federal,PA,Norte,Marabá,DIREITO,Bacharelado,Integral,18,398.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,855.17,708.4452260678966
UNIFESSPA,Pública Federal,PA,Norte,Marabá,GEOGRAFIA,Licenciatura,Noturno,18,54.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,655.78,601.163648285659
UNIFESSPA,Pública Federal,PA,Norte,Marabá,CIÊNCIAS NATURAIS,Licenciatura,Matutino,13,52.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,655.12,643.983578592016
UNIFESSPA,Pública Federal,PA,Norte,Marabá,QUÍMICA,Licenciatura,Vespertino,18,46.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,656.71,604.450563655826
UNIFESSPA,Pública Federal,PA,Norte,Marabá,PEDAGOGIA,Licenciatura,Noturno,18,184.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,701.56,606.1804784005626
UNIFESSPA,Pública Federal,PA,Norte,Marabá,CIÊNCIAS SOCIAIS,Licenciatura,Noturno,10,29.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,693.38,628.3219411685319
UNIFESSPA,Pública Federal,PA,Norte,Marabá,CIÊNCIAS SOCIAIS,Bacharelado,Noturno,10,108.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,691.13,628.3219411685319
UNIFESSPA,Pública Federal,PA,Norte,Rondon do Pará,ADMINISTRAÇÃO,Bacharelado,Noturno,18,131.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,684.14,645.2301384306802
UNIFESSPA,Pública Federal,PA,Norte,Rondon do Pará,JORNALISMO,Bacharelado,Integral,18,59.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,670.13,662.9502884146331
UNIFESSPA,Pública Federal,PA,Norte,Rondon do Pará,CIÊNCIAS CONTÁBEIS,Bacharelado,Matutino,18,69.0,4,4,266533.0,Capital Regional C,2C,2,454538.74301597604,361268.25,683.76,645.2136391619567
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,GEOGRAFIA,Licenciatura,Noturno,21,176.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,574.1,601.163648285659
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,HISTÓRIA,Licenciatura,Noturno,21,160.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,607.34,633.8766325788527
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,21,137.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,617.84,636.58464704852
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,PEDAGOGIA,Licenciatura,Noturno,21,309.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,588.36,606.1804784005626
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Vespertino,15,137.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,579.12,625.3084373191754
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,16,131.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,591.38,625.3084373191754
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,MATEMÁTICA,Licenciatura,Vespertino,14,58.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,580.18,604.4228834847912
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,MATEMÁTICA,Licenciatura,Noturno,14,93.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,618.04,604.4228834847912
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,LETRAS - ESPANHOL,Licenciatura,Vespertino,14,58.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,577.04,626.6639836466788
UPE,Pública Estadual,PE,Nordeste,Nazaré da Mata,CIÊNCIA DA COMPUTAÇÃO,Licenciatura,Vespertino,10,97.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,658.74,694.8344160434496
UPE,Pública Estadual,PE,Nordeste,Petrolina,HISTÓRIA,Licenciatura,Vespertino,14,86.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,601.74,633.8766325788527
UPE,Pública Estadual,PE,Nordeste,Petrolina,HISTÓRIA,Licenciatura,Noturno,14,116.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,601.0,633.8766325788527
UPE,Pública Estadual,PE,Nordeste,Petrolina,GEOGRAFIA,Licenciatura,Vespertino,10,58.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,551.0,601.163648285659
UPE,Pública Estadual,PE,Nordeste,Petrolina,GEOGRAFIA,Licenciatura,Noturno,10,64.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,569.8,601.163648285659
UPE,Pública Estadual,PE,Nordeste,Petrolina,MATEMÁTICA,Licenciatura,Noturno,21,104.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,617.56,604.4228834847912
UPE,Pública Estadual,PE,Nordeste,Petrolina,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Vespertino,17,107.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,585.76,625.3084373191754
UPE,Pública Estadual,PE,Nordeste,Petrolina,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,17,133.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,584.4,625.3084373191754
UPE,Pública Estadual,PE,Nordeste,Petrolina,PEDAGOGIA,Licenciatura,Vespertino,17,156.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,584.4,606.1804784005626
UPE,Pública Estadual,PE,Nordeste,Petrolina,PEDAGOGIA,Licenciatura,Noturno,17,196.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,589.58,606.1804784005626
UPE,Pública Estadual,PE,Nordeste,Petrolina,FISIOTERAPIA,Bacharelado,Integral,14,490.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,677.18,676.0931576868179
UPE,Pública Estadual,PE,Nordeste,Petrolina,ENFERMAGEM,Bacharelado,Integral,14,368.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,684.84,686.4201121504061
UPE,Pública Estadual,PE,Nordeste,Petrolina,NUTRIÇÃO,Bacharelado,Integral,17,424.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,679.86,673.6080649767703
UPE,Pública Estadual,PE,Nordeste,Petrolina,LETRAS - PORTUGUÊS E ESPANHOL,Licenciatura,Vespertino,8,35.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,570.68,624.3698373155664
UPE,Pública Estadual,PE,Nordeste,Petrolina,LETRAS - PORTUGUÊS E ESPANHOL,Licenciatura,Noturno,9,70.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,587.36,624.3698373155664
UPE,Pública Estadual,PE,Nordeste,Petrolina,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Vespertino,8,48.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,618.74,636.58464704852
UPE,Pública Estadual,PE,Nordeste,Petrolina,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,9,84.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,602.62,636.58464704852
UPE,Pública Estadual,PE,Nordeste,Recife,EDUCAÇÃO FÍSICA,Licenciatura,Integral,24,196.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,604.92,639.3321121504057
UPE,Pública Estadual,PE,Nordeste,Recife,ENFERMAGEM,Bacharelado,Integral,35,963.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,685.82,686.4201121504061
UPE,Pública Estadual,PE,Nordeste,Recife,CIÊNCIAS BIOLÓGICAS ,Bacharelado,Integral,28,214.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,646.9,625.3084373191754
UPE,Pública Estadual,PE,Nordeste,Recife,EDUCAÇÃO FÍSICA,Bacharelado,Integral,45,463.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,622.78,639.3321121504057
UPE,Pública Estadual,PE,Nordeste,Recife,CIÊNCIAS SOCIAIS,Licenciatura,Noturno,14,77.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,607.62,628.3219411685319
UPE,Pública Estadual,PE,Nordeste,Recife,SAÚDE COLETIVA,Bacharelado,Matutino,7,91.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,632.14,640.3207675829652
UPE,Pública Estadual,PE,Nordeste,Recife,TERAPIA OCUPACIONAL,Bacharelado,Integral,7,109.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,657.86,651.7125276145588
UPE,Pública Estadual,PE,Nordeste,Recife,ADMINISTRAÇÃO DE EMPRESAS,Bacharelado,Matutino,42,662.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,664.08,645.2891696646324
UPE,Pública Estadual,PE,Nordeste,Recife,ADMINISTRAÇÃO DE EMPRESAS,Bacharelado,Noturno,42,600.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,662.0,645.2891696646324
UPE,Pública Estadual,PE,Nordeste,Recife,DIREITO,Bacharelado,Integral,17,416.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,810.59,708.4452260678966
UPE,Pública Estadual,PE,Nordeste,Recife,ENGENHARIA CIVIL,Bacharelado,Matutino,35,237.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,666.94,671.3643818432049
UPE,Pública Estadual,PE,Nordeste,Recife,ENGENHARIA CIVIL,Bacharelado,Vespertino,35,206.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,655.98,671.3643818432049
UPE,Pública Estadual,PE,Nordeste,Recife,ENGENHARIA ELÉTRICA - ELETRÔNICA,Bacharelado,Matutino,14,81.0,4,4,1488920.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,3002145.59898624,2294139.05,679.98,648.4897465877093
